full name,full name_label,alias,alias_label,account name,account name_label,social security number,social security number_label,national id number,national id number_label,passport number,passport number_label,drivers license number,drivers license number_label,government id number,government id number_label,certificate number,certificate number_label,medical record number,medical record number_label,bank account number,bank account number_label,credit card number,credit card number_label,debit card number,debit card number_label,email address,email address_label,phone number,phone number_label,fax number,fax number_label,physical address,physical address_label,geolocation data,geolocation data_label,ip address,ip address_label,device serial number,device serial number_label,mac address,mac address_label,Unnamed: 21,Unnamed: 21_label,Unnamed: 22,Unnamed: 22_label,Unnamed: 23,Unnamed: 23_label,Unnamed: 24,Unnamed: 24_label,Unnamed: 25,Unnamed: 25_label,Unnamed: 26,Unnamed: 26_label,Unnamed: 27,Unnamed: 27_label
Marie Brown,True,  mariebrown619  ,False,corp:Marie Brown,True,222282389,True,1.91242E+11,False,NGT3XT,False,YF4T5P,False,,False,CERT-2023-413947,True,MRN-7183449,True,29285034,True,**** **** **** 1184,False,6405827345998651,True,MARIE.BROWN@service.net,True,+33 6 19 26 32,True,,False,"80 Allée des Rosiers, Appartement 6 67282 Marseille, France",True,"-87.037798,-19.082739",True,127.0.0.1,True,,False,58-4a-64-60-10-ff,False,,False,,False,,False,,False,,False,,False,,False
Théo Dupont,False,théodupont,True,Théo Dupont Account,False,XXX-XX-XXXX,True,FR27577778321,False,7M2KDDSUE,False,XWEUE48J2OOV,False,,False,CERT-2003-321099,True,MRN-7219989,True,4051 374887,True,,False,masked: **** **** **** 5678,False,théo.dupont+667@mydomain.fr,True,-10071,False,,False,"114 Boulevard Saint-Germain, Résidence Les Tilleuls 17603 Lyon, France",True,Latitude: -55.105163; Longitude: 27.963972,True,999.999.999.999,True,,False,D6:9F:8A:F3:2A:63,True,,False,,False,,False,,False,,False,,False,,False
LÉa MOreaU,False,  léamoreau  ,False,LÉa MOreaU Account,False,XXX-XX-XXXX,True,9.59927E+11,False,AOTICEM,False,DNTJK8--,False,GOV-450956,True,CERT-2017-693822,True,MRN-3256509,True,2999 60432,True,,False,4164207437517774,True,léa.moreau@mydomain.fr,True,(941) 578-6751 x87,True,+33 4 29 80 89,True,"39 Boulevard Saint-Germain, Appartement 27 38753 Toulouse, France",True,10.202599;43.907674,True,127.0.0.1,True,,False,4d:2f:b2:e1:08:b8,True,,False,,False,,False,,False,,False,,False,,False
OlIVIA ngUyen,False,olivia53,False,OlIVIA ngUyen Account,False,8.17597E+11,False,NID-LMMY9J92,False,93B5T5,False,DVIF53WC,False,redacted,False,CERT-2007-867642,True,MRN-7698431,True,3461 0875986,True,3763812405792680,True,masked: **** **** **** 5678,False,"""olivia.nguyen@7""@sample.co.uk",True,(213) 918-9316 x754,True,,False,"4801 3rd St, New York, NY 39375, USA",True,Latitude: -60.260742; Longitude: 54.841434,True,160.169.168.22,True,,False,24:4d:11:37:22:37,False,,False,,False,,False,,False,,False,,False,,False
Vishal O'Connor,True,​vishaloconnor​,False,Vishal O'Connor Account,True,,False,FR61244337495,False,C2IS1LV57,False,70IDVVBY4I6I,False,redacted,False,CERT-2000-547926,True,MRN-2339199,True,4964 6846719,True,XXXX-XXXX-XXXX-0000,True,**** **** **** 4275,False,vishal.oconnor@sub.service.net,True,(374) 464-4709 x934,True,,False,"6739 2nd Ave, Seattle, WA 20440, USA, near the big, old, oak tree, behind the museum",True,"15.619445,-132.442878",True,103.54.244.20,True,L5HR5GF8UYPA,True,19:D0:DE:2B:63:31,True,,False,,False,,False,,False,,False,,False,,False
Chris-Smith-Jones,True,chris-smith-jones,True,Chris-Smith-Jones_86,True,684106643,True,5.25735E+11,False,NA4R63S,False,MRAHD3S-DJ,True,,False,CERT-2015-199425,True,MRN-2804667,True,55248853034,True,5730400095365672,True,6336028690887756,True,chrissmithjones+732@sample.co.uk,True,+33 6 29 77 82,False,,False,"6449 2nd Ave, Austin, TX 26329, USA",True,"30.898809,-108.211204",True,190.186.70.88,True,SN-8547604,True,46d6a92444a5,False,,False,,False,,False,,False,,False,,False,,False
Michael-Moreau,True,michael-moreau65,True,Michael-Moreau_27,True,457 87 7609,True,FR33461789177,False,H8S2R4,True,3--M77,True,,False,CERT-2017-510199,True,MRN-3824698,True,28589130,True,3717911598724832,True,masked: **** **** **** 5678,False,michaelmoreau@company.org,True,+33 4 15 68 67,True,(677) 308-7191 x679,True,"5132 Pine Lane, Austin, WA 44801, USA",True,12.254023;108.630575,True,60.62.66.49,True,SN-5363901,True,18:72:7b:6e:70:2a,False,,False,,False,,False,,False,,False,,False,,False
PATRICIA LECLERC,True,patricialeclerc83,False,corp:PATRICIA LECLERC,False,711643479,True,NID-AIAVGAML,False,GLWI9WW,False,BI6ENVI9,False,,False,CERT-2007-544064,True,MRN-8557867,True,1507652335,True,**** **** **** 7647,False,6547671922478224,True,PATRICIA.LECLERC+844@COMPANY.ORG,True,+33 9 16 29 31,True,,False,"4869 3rd St, Chicago, CA 95922, USA",True,Latitude: -37.856183; Longitude: -79.226625,True,:7ab9:b2bb:27d8:297c:b461:578e:f379,True,SN-7074547,True,81:f6:10:22:24:fd,True,,False,,False,,False,,False,,False,,False,,False
Olivia D'Souza,True,oliviadsouza198,False,Olivia D'Souza Account,True,414 25 2464,True,2.44624E+11,False,7XC1G921,False,QRB0C79L,False,redacted,False,CERT-2021-619284,True,MRN-2978309,True,66590534975,True,5101598455545622,True,6029727202945540,True,olivia.dsouza..y@sample.co.uk,True,(963) 421-8738 x138,True,,False,"3314 Maple Drive, Seattle, WA 30258, USA",True,-28.570655;-89.040066,True,6571:f6cc:d071:4eda::8c02:4e85:a12b,True,,False,52f773ee4286,False,,False,,False,,False,,False,,False,,False,,False
Robert O'Dupont,True,robertodupont,False,corp:Robert O'Dupont,True,628 81 7007,True,1.1099E+11,False,2PAA5HN,False,UHD1G7NVWQ1Q,False,redacted,False,CERT-2003-003198,True,MRN-3595510,True,2.42803E+11,False,3765993878885888,True,6580805791633920,True,robert_odupont-82@example.com,True,+33 6 93 53 73,True,,False,"5027 Oak Avenue, Seattle, CA 11828, USA",True,"{""lat"": 70.571339, ""lon"": -92.863068}",True,127.0.0.1,True,,False,B4:55:4E:43:81:C6,True,,False,,False,,False,,False,,False,,False,,False
Chloé Williams,True,chloéwilliams,False,acct_Chloé_Williams,False,,False,020712777191,True,L515PNC,False,L-MA9S8V,False,GOV-890970,True,CERT-2021-093536,True,MRN-0886216,True,24844171,True,<script>alert('xss')</script>,False,masked: **** **** **** 5678,False,"""chloé.williams@9""@service.net",True,-8425,False,,False,"33 Rue du Faubourg, Bâtiment 3 46670 Marseille, France",True,-55.074434;-92.165582,True,109.247.41.82,True,SN-5064868,True,64:f6:1f:e7:13:86,True,,False,,False,,False,,False,,False,,False,,False
Chloé O'Connor,True,chloéoconnor595,False,corp:Chloé O'Connor,True,000-00-0000,False,FR63178902367,False,BG3RVM,False,IJF4TAJ6,True,,False,CERT-2002-422553,True,MRN-0359018,True,665455218,True,,False,6880242743418428,True,chloé.oconnor@sub.testmail.com,True,-4275,False,,False,"163 Rue du Faubourg, Appartement 35 92619 Paris, France",True,POINT(-122.042273 23.775548),True,f010:e0b6::c0db:5bee:af8f:fad6:d4cf,True,SN-9384264,True,4e13.1c54.d3b0,False,,False,,False,,False,,False,,False,,False,,False
Bob-Moreau,True,bob-m10,True,acct_Bob-Moreau,True,FR19134375746,False,NID-ISA17V99,False,7FMVIQZ,False,R2CLE42D,False,,False,CERT-2006-571591,True,MRN-9779109,True,6137 75342,True,3725368586433117,True,6160984145483032,True,bobmoreau..x@testmail.com,True,201.953.7967,True,,False,"9007 2nd Ave, New York, IL 17397, USA",True,Latitude: 47.650772; Longitude: -104.473689,True,de56:d90b:21ed:3713:fa84:92c1:b8e6:,False,20TSNOFKUR5X,False,0b:0a:e8:72:f0:ca,True,,False,,False,,False,,False,,False,,False,,False
PAtRicIA O'Connor,True,patriciaoconnor123,False,acct_PAtRicIA_O'Connor,False,571 67 7190,True,NID-WMMBZ22O,False,SQ4VW17I,False,QK35H9VUE1,False,redacted,False,CERT-2015-042453,True,MRN-8484564,True,20681836,True,4971373887240025,True,masked: **** **** **** 5678,False,"""patricia.oconnor@4""@sample.co.uk",True,+33 8 51 56 97,True,,False,"8839 3rd St, Austin, WA 86647, USA",True,-61.371033;-95.462473,True,147.233.133.162,True,JRTF2WN143XO,False,3d-03-48-f8-74-ab,True,,False,,False,,False,,False,,False,,False,,False
Tom Williams,True,  tomwi77  ,False,acct_Tom_Williams,False,777 61 6017,True,FR93988611395,False,UX9D6E5,False,54J983O1BXGE,False,,False,CERT-2011-222141,True,MRN-9952580,True,3019 2441892,True,**** **** **** 0213,False,**** **** **** 9812,False,tom.williams@mydomain.fr,True,-4114,False,,False,"865 Pine Lane, Austin, NY 38421, USA",True,"{""lat"": -6.050829, ""lon"": -37.995986}",True,127.0.0.1,True,ZSYEEU9WNC70,False,c87c.2795.af4f,True,,False,,False,,False,,False,,False,,False,,False
Vishal-Johnson,True,vishal-johnson_01,True,acct_Vishal-Johnson,True,676866596,True,NID-D36DL8K3,False,8C86VO4,False,T2YNBSVECX8N,False,,False,CERT-2019-994970,True,MRN-0054251,True,059730777810,True,**** **** **** 4248,False,masked: **** **** **** 5678,False,vishaljohnson..x@example.com,True,-6862,False,,False,"5104 3rd St, Austin, TX 44507, USA",True,"21.583033,63.772769",True,216.194.126.216,True,B8JPLEHHVA7L,False,d6:2d:32:98:28:d1,True,,False,,False,,False,,False,,False,,False,,False
DR. NOÉMIE BROWN WILLIAMS D'SOUZA DUPONT WILLIAMS DE LA CRUZ,True,noémiebrown,True,corp:Noémie Brown,False,202797573,True,8.97485E+11,False,LOLRFWFPS,False,F3R3GN,False,redacted,False,CERT-2008-081025,True,MRN-4189508,True,7173771578,True,**** **** **** 8703,False,4446416166945943,True,dr_noémie_brown_williams_dsouza_dupont_williams_de_la_cruz.79@service.net,True,(729) 805-3082 x71,True,,False,"104 Rue du Faubourg, Résidence Le Parc 61386 Nice, France",True,"{""lat"": -78.036751, ""lon"": 163.494105}",True,127.0.0.1,True,0L1JNO9OPEJT,False,f7:c0:ff:fe:63:e0,True,,False,,False,,False,,False,,False,,False,,False
jules dupont,True,julesdupont161,False,jules dupont Account,True,405 32 1306,True,7.08701E+11,False,D39RWE,False,RN79E7BQCAVZ,False,,False,CERT-2021-837045,True,MRN-5322178,True,2145478168,True,5520862076694215,True,4636020962868602,True,JULES.DUPONT@example.com,True,-10953,False,-7826,False,"93 Place de la République, Appartement 29 58569 Paris, France",True,Latitude: 12.627971; Longitude: -84.658045,True,8321:f548:6c6c:8b96:5fb:a148:e94b:,True,SN-9784456,True,5F:BA:19:43:47:A9,True,,False,,False,,False,,False,,False,,False,,False
Tom-O'Connor,True,tom-oconnor_dev,True,Tom-O'Connor Account,True,573589926,True,NID-S2GJQT44,False,L16W0UXAW,False,7RPATSPT,False,,False,CERT-2013-278107,True,MRN-2039480,True,440114320,True,,False,6542283924720813,True,"""tomoconnor@8""@testmail.com",True,-10824,False,(864) 375-1732 x180,True,"4404 Sunset Blvd, Chicago, NY 41750, USA",True,POINT(178.253444 19.380917),True,139.138.105.120,True,SN-5688316,True,acb7.4c6f.1b84,False,,False,,False,,False,,False,,False,,False,,False
bob smiTh,False,bobsmith447,True,bob smiTh Account,False,038339352,True,NID-XZJQUVVM,True,DCRJ6X,False,U9XGP45K5UQW,False,GOV-649979,True,CERT-2009-241022,True,MRN-3459992,True,4958 06459963,True,3771879882351962,True,masked: **** **** **** 5678,False,bob.smith@sub.company.org,True,-5465,False,(769) 941-1168 x521,True,"2964 3rd St, New York, WA 82929, USA",True,POINT(68.103899 49.170147),True,173.217.70.16,True,,False,9e20.d4b1.3b2a,False,,False,,False,,False,,False,,False,,False,,False
noémie martin,True,noémie32,True,noémie martin Account,True,607-52-1108,True,8.09075E+11,False,G0A0RF,False,Y6FPV51PEH-2,False,,False,CERT-2023-974112,True,MRN-1608874,True,9748876970,True,,False,**** **** **** 1799,False,noémie.martin@sample.co.uk,True,+33 1 87 73 53,True,,False,"234 Rue du Faubourg, Appartement 2 89007 Lyon, France",True,Latitude: -28.366956; Longitude: 99.990638,True,213.228.78.183,True,SN-9924386,True,9c:c9:1a:94:e8:ae,True,,False,,False,,False,,False,,False,,False,,False
Vishal-Smith,True,vishal93,False,corp:Vishal-Smith,False,,False,7.39783E+11,False,TE2JAWC,False,YX28RYZYJ2,False,,False,CERT-2002-142168,True,MRN-1326537,True,93344365,True,4327639568514230,True,4888457750297594,True,vishalsmith@service.net,True,-3094,False,,False,"7292 Elm St, New York, WA 41400, USA",True,13.169613;91.495189,True,3561:dbbc::4f18:4edc:4b09:e6bf:8b53,True,SN-2476259,True,a12e.4d29.686e,False,,False,,False,,False,,False,,False,,False,,False
noÉmIE O'connor,True,noémieoconnor,False,acct_noÉmIE_O'connor,False,201972228,True,5.9845E+11,False,UDYSDMNW,False,K1SD8W-VUFTX,False,,False,CERT-2020-718932,True,MRN-6059605,True,51572024190,True,5396385690536254,True,**** **** **** 2878,False,noémie_oconnor.83@company.org,True,(238) 485-5446 x554,True,,False,"6 Rue de l'Église, 72657 Nice, France",True,-39.72314;92.914527,True,148.135.105.38,True,W008JL4ND4PP,False,f7:6b:90:a5:d6:f7,True,,False,,False,,False,,False,,False,,False,,False
Bob O'Moreau,True,  bobomoreau  ,False,corp:Bob O'Moreau,True,FR29460128845,False,FR88655899135,False,PZ991DE,False,KVZ7K2,False,redacted,False,CERT-2023-997600,True,MRN-4689896,True,92689812,True,4588533929578650,True,**** **** **** 6409,True,bob_omoreau-2@sample.co.uk,True,+33 8 74 16 56,True,,False,"9283 3rd St, San Francisco, CA 20574, USA, near the big, old, oak tree, behind the museum",True,POINT(-150.631252 -13.25032),True,7770:2a9a:8d5a:a403:14a9::7f40:37f1,True,,False,1a:03:31:2f:42:89,False,,False,,False,,False,,False,,False,,False,,False
Patricia Schmidt,True,patriciaschmidt851,False,corp:Patricia Schmidt,True,,False,NID-UJW5KRJX,False,0QBCZ1Q1B,False,0SRIP2,False,GOV-110139,True,CERT-2024-945560,True,MRN-5510517,True,786307013,True,,False,masked: **** **** **** 5678,False,patricia.schmidt+226@sample.co.uk,True,+33 3 42 45 33,True,+33 6 40 79 48,True,"2893 Main St, Chicago, CA 88788, USA",True,"-56.948186,79.913731",True,95.137.110.32,True,,False,4259.129f.6677,False,,False,,False,,False,,False,,False,,False,,False
Léa Moreau,True,léamoreau123,False,Léa Moreau Account,True,FR34044440721,True,5.30194E+11,False,0CBRF6,False,P00JC0,False,redacted,False,CERT-2002-007365,True,MRN-1174518,True,2226 65098,True,XXXX-XXXX-XXXX-0000,True,**** **** **** 5401,True,léa.moreau@testmail.com,True,(373) 274-5651 x699,True,,False,"58 Place de la République, 79578 Marseille, France",True,-28.751552;-0.028299,True,87.109.41.63,True,047IM1L59RJM,False,97:14:a0:2e:f3:24,True,,False,,False,,False,,False,,False,,False,,False
Tom O'Schmidt,True,tomoschmidt,False,corp:Tom O'Schmidt,True,000-00-0000,False,9.39607E+11,False,UIJMHL,False,FXL34YWW-L,False,,False,CERT-2024-162312,True,MRN-5475957,True,431672083,True,**** **** **** 5598,True,**** **** **** 5924,True,tom.oschmidt@sub.service.net,True,-10672,False,,False,"699 Pine Lane, San Francisco, CA 67233, USA",True,POINT(-81.517265 36.653354),True,109.22.84.220,True,E72NJ8VZU9DD,False,79:07:b2:71:89:d6,True,,False,,False,,False,,False,,False,,False,,False
Bob Leclerc,True,​bobleclerc​,False,corp:Bob Leclerc,True,813 71 6525,True,NID-HF0YG4PR,False,SLLEESMGW,False,-2C4GC,False,GOV-261244,True,CERT-2024-163804,True,MRN-9250961,True,22591633,True,XXXX-XXXX-XXXX-0000,True,4075540555864450,True,bob.leclerc..x@company.org,True,+33 3 61 26 39,True,,False,"334 Elm St, San Francisco, NY 15585, USA",True,-88.423952;125.228555,True,a313::bf8:3298:f318:874f:9c3d:2438,True,,False,60:B1:8C:62:8D:2F,True,,False,,False,,False,,False,,False,,False,,False
maTHiEu duponT,False,mathieudupont123,False,corp:maTHiEu duponT,False,061-64-6397,True,FR36179844899,False,HIRE5XG,False,S93BS1TBDHRF,False,,False,CERT-2015-052582,True,MRN-2621631,True,2.79103E+11,False,4904636430449795,True,masked: **** **** **** 5678,False,"""mathieu.dupont@5""@sample.co.uk",True,+33 3 50 16 79,True,,False,"11 Allée des Rosiers, Résidence Le Parc 85922 Toulouse, France",True,Latitude: 14.758541; Longitude: -19.148928,True,e33d:4d1f:ad65:d2c5:60ca:f629::d3cc,True,,False,6d:9c:00:7d:cb:17,False,,False,,False,,False,,False,,False,,False,,False
RENÉE DUPONT,False,renée33,False,RENÉE_71,False,216397496,True,FR91051065688,False,NGIPHWL,False,ABVF10WJ,True,,False,CERT-2009-847161,True,MRN-9465749,True,3055 34009467,True,**** **** **** 0728,False,**** **** **** 8872,True,renée.dupont@sub.testmail.com,True,(882) 692-6388 x391,True,,False,"32 Rue du Faubourg, 60147 Nice, France",True,Latitude: 17.612029; Longitude: 83.452531,True,127.0.0.1,True,XHXJBNVC6OZ7,False,de:f2:8b:9e:d5:85,True,,False,,False,,False,,False,,False,,False,,False
Linda García,True,lindagarcía,True,Linda García Account,True,XXX-XX-XXXX,True,5.20981E+11,False,O2JD76ILW,False,QYURQ7C1MQSZ,False,GOV-637622,True,CERT-2005-249844,True,MRN-7026726,True,9709 64965459,True,,False,**** **** **** 7196,False,LINDA.GARCÍA@sample.co.uk,True,+33 9 73 50 36,True,,False,"5840 3rd St, New York, WA 36706, USA",True,POINT(85.355236 16.890198),True,84.229.97.235,True,YAJ98XXJ6BCI,False,2194264a41ad,False,,False,,False,,False,,False,,False,,False,,False
Léa maRtiN,True,  léam64  ,False,corp:Léa maRtiN,True,000000000,True,2.25885E+11,False,UYFQQKM,False,HH135Q23NEON,False,GOV-380774,True,CERT-2003-504960,True,MRN-7293559,True,55989283,True,5223565515192750,True,6111688028125955,True,léa.martin..y@testmail.com,True,-7870,False,,False,"187 Place de la République, Bâtiment 2 74238 Lyon, France",True,Latitude: -87.892812; Longitude: -53.064883,True,127.0.0.1,True,19MBVO48TB71,False,3B:C6:8D:DA:8E:DD,True,,False,,False,,False,,False,,False,,False,,False
Samantha Smith-Jones,True,samanthas97,False,corp:Samantha Smith-Jones,True,,False,NID-OUQTHA5X,False,5174ZB92D,False,XRK21INF,False,redacted,False,CERT-2001-513812,True,MRN-3096694,True,0081982228,True,**** **** **** 1679,True,masked: **** **** **** 5678,False,"""samantha.smithjones@7""@testmail.com",True,+33 4 35 61 58,True,,False,"5888 Main St, Chicago, NY 85400, USA",True,"{""lat"": 79.208541, ""lon"": -105.826015}",True,127.0.0.1,True,1BDGDHSVT49P,False,71ec.8548.ce44,False,,False,,False,,False,,False,,False,,False,,False
Robert García,True,robert24,False,corp:Robert García,True,557 30 4771,True,2.52843E+11,False,QLNPFFNL,False,4NRIH213-4D9,True,,False,CERT-2011-173645,True,MRN-5979884,True,9127 972882,True,<script>alert('xss')</script>,False,**** **** **** 7027,False,robert_garcía-38@sample.co.uk,True,+33 2 77 23 46,True,,False,"4921 Oak Avenue, San Francisco, IL 75829, USA",True,39.010284;-29.564581,True,127.0.0.1,True,92J68QNV3DMX,False,3823.d6d8.01fc,False,,False,,False,,False,,False,,False,,False,,False
Luc O'Johnson,True,lucojohnson_x,False,acct_Luc_O'Johnson,False,761-31-7822,True,FR82040180794,False,4YUEN1DG,False,GOIFB5AO,False,,False,CERT-2014-140276,True,MRN-2246394,True,35368666961,True,XXXX-XXXX-XXXX-0000,True,masked: **** **** **** 5678,False,luc.ojohnson+675@sample.co.uk,True,654.694.7312,True,,False,"19 Avenue des Champs-Élysées, Résidence Le Parc 37000 Lyon, France",True,"-51.640221,-169.636879",True,100.145.141.87,True,,False,b1a2.d45f.7e22,False,,False,,False,,False,,False,,False,,False,,False
Marie-Williams,True,marie-williams,True,Marie-Williams_95,True,1.924E+11,False,FR63178648971,False,BBEPMC,False,SALW4VFD,False,GOV-845647,True,CERT-2018-850985,True,MRN-1540562,True,062248139294,True,3727651140200731,True,**** **** **** 8151,True,mariewilliams@sample.co.uk,True,-3274,False,,False,"178 Boulevard Saint-Germain, Appartement 17 10955 Paris, France",True,"77.773182,83.402659",True,6f7c:fc69:3a15:6225:4bcd::cb58:d9cc,True,6XPA2STCGRMZ,False,81:82:db:06:52:8c,True,,False,,False,,False,,False,,False,,False,,False
ROBERT MARTIN,True,robert71,False,corp:ROBERT MARTIN,True,036-46-8709,True,FR40109986647,False,WCBL6D0UV,False,SLEY6U,False,redacted,False,CERT-2006-365963,True,MRN-2089791,True,75371422,True,3736264433278853,True,4508755173992055,True,robert_martin.91@company.org,True,+33 8 54 63 77,True,,False,"7124 Sunset Blvd, Seattle, WA 68853, USA",True,-51.821894;-73.556531,True,183.67.67.54,True,MB7VO995CW15,False,1D:50:09:67:83:E3,True,,False,,False,,False,,False,,False,,False,,False
chris schmidt,True,chrisschmidt_x,False,corp:chris schmidt,True,062462691,True,NID-PUAU4AVG,False,6500NTL9O,False,IN6PW1K5,False,,False,CERT-2015-098310,True,MRN-8206045,True,5.71464E+11,False,**** **** **** 1881,True,**** **** **** 2588,False,chris.schmidt+459@service.net,True,+33 6 88 67 50,True,,False,"1776 3rd St, New York, IL 90536, USA",True,POINT(3.146931 -47.818017),True,184.217.8.208,True,SN-9200222,True,60:d5:51:6e:4d:e8,True,,False,,False,,False,,False,,False,,False,,False
Olivia Brown,True,oliviabrown_x,False,corp:Olivia Brown,True,153 25 1921,True,NID-G9VIHQ3U,False,90N9NCP,False,Q3J7-XQIHH,False,,False,CERT-2023-360354,True,MRN-6197804,True,3987 14096,True,3722032544081374,True,**** **** **** 5402,True,olivia.brown@sub.company.org,True,+33 7 84 51 80,False,,False,"4218 2nd Ave, New York, TX 83440, USA",True,2.830522;86.535463,True,1.162.83.175,True,V0L59NEIORJK,True,f5c4.d4a4.1a7d,False,,False,,False,,False,,False,,False,,False,,False
ÉLODIE GARCÍA,False,élodiegarcía198,False,ÉLODIE_27,False,160 95 3748,True,FR86502136080,False,S798HY99,False,T6SK0LXB,True,GOV-406758,True,CERT-2003-587645,True,MRN-6576108,True,25066803602,True,4635373234290002,True,**** **** **** 6163,False,"""élodie.garcía@2""@testmail.com",True,+33 4 57 77 64,True,,False,"147 Allée des Rosiers, Bâtiment 3 27148 Nice, France
PO Box 9543",True,81.412951;-32.090125,True,15.77.209.228,True,T6AQCXQGJ5ON,False,18b9.c360.b86f,True,,False,,False,,False,,False,,False,,False,,False
Olivia Johnson,True,oliviajohnson_01,False,corp:Olivia Johnson,True,713473293,True,2.36403E+11,False,LZMXDRMR,False,B3W24ZYE,True,GOV-357893,True,CERT-2007-017981,True,MRN-1956773,True,1260354258,True,**** **** **** 7997,True,**** **** **** 8066,True,olivia.johnson@sub.example.com,True,-6084,False,,False,"5385 Maple Drive, Seattle, IL 38325, USA",True,"{""lat"": -85.441181, ""lon"": 26.491416}",True,127.0.0.1,True,X7IP6HRSML9W,False,3a1ca86068f1,False,,False,,False,,False,,False,,False,,False,,False
